User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
1311,1,2008,1,13,11:18,$79.83,Online Transaction,6621275923246397337,ONLINE,,,5814,,Yes
1311,1,2008,1,13,11:26,$158.40,Online Transaction,4872340518840476610,ONLINE,,,5732,,Yes
1311,1,2008,1,13,12:41,$4.69,Swipe Transaction,-4154630220982518838,Kokomo,IN,46904.0,5921,,Yes
1311,1,2010,3,14,06:08,$57.20,Online Transaction,5232804510082391016,ONLINE,,,5814,,Yes
1311,1,2010,3,14,06:09,$120.91,Online Transaction,1913477460590765860,ONLINE,,,5300,,Yes
1311,1,2010,3,14,06:35,$155.98,Online Transaction,6759623715801000040,ONLINE,,,5311,,Yes
1311,1,2010,3,14,07:54,$190.54,Online Transaction,-7421093378627544099,ONLINE,,,5311,,Yes
1311,1,2010,3,14,10:55,$74.67,Swipe Transaction,-9057707740468941265,Port au Prince,Haiti,,5651,,Yes
1311,1,2010,3,14,14:04,$225.71,Online Transaction,3189517333335617109,ONLINE,,,5311,,Yes
1311,1,2010,3,15,06:17,$180.58,Swipe Transaction,-2046486846757630017,Port au Prince,Haiti,,7011,,Yes
1311,1,2010,3,15,10:22,$277.28,Online Transaction,1675441676719009369,ONLINE,,,5733,,Yes
1311,1,2010,3,15,10:24,$8.82,Online Transaction,-4752064311331295725,ONLINE,,,4214,,Yes
1313,0,2018,8,8,19:40,$110.33,Chip Transaction,-3395538998277081094,Rome,Italy,,5311,,Yes
1313,0,2018,8,10,18:57,$14.88,Chip Transaction,-1288082279022882052,Rome,Italy,,5499,,Yes
1313,0,2018,8,13,10:41,$9.18,Chip Transaction,6051395022895754231,Rome,Italy,,5310,,Yes
1313,0,2018,8,13,19:35,$5.48,Chip Transaction,4113327641666371223,Rome,Italy,,5814,,Yes
1313,0,2018,8,13,19:49,$0.32,Chip Transaction,1799189980464955940,Rome,Italy,,5499,,Yes
1313,0,2018,8,15,19:32,$29.15,Chip Transaction,-1642303950890406395,Rome,Italy,,5912,,Yes
1313,0,2018,8,17,13:25,$81.84,Chip Transaction,6051395022895754231,Rome,Italy,,5310,,Yes
1313,4,2018,11,28,13:20,$7.94,Chip Transaction,3017176960763408508,Rome,Italy,,5921,,Yes
1313,4,2018,11,30,15:29,$8.59,Chip Transaction,-1642303950890406395,Rome,Italy,,5912,,Yes
1313,4,2018,12,3,14:50,$5.56,Chip Transaction,6051395022895754231,Rome,Italy,,5310,,Yes
1313,4,2018,12,3,15:42,$1.42,Chip Transaction,-7518699381024305844,Rome,Italy,,5813,,Yes
1313,4,2018,12,5,18:24,$32.80,Chip Transaction,3017176960763408508,Rome,Italy,,5921,,Yes
1313,4,2018,12,6,11:09,$62.22,Chip Transaction,2919745757515313025,Rome,Italy,,5932,,Yes
1313,4,2018,12,6,11:50,$113.60,Chip Transaction,6051395022895754231,Rome,Italy,,5310,,Yes
1313,4,2018,12,6,15:10,$155.51,Chip Transaction,1715299929786123066,Rome,Italy,,3722,Bad PIN,Yes
1315,0,2008,10,2,09:02,$0.11,Online Transaction,1913477460590765860,ONLINE,,,5300,,Yes
1315,0,2008,10,2,09:43,$172.44,Online Transaction,-7421093378627544099,ONLINE,,,5311,,Yes
1315,0,2008,10,2,13:51,$90.17,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1315,1,2010,7,20,03:27,$150.62,Online Transaction,-1677177681046431359,ONLINE,,,5310,,Yes
1315,1,2010,7,20,03:28,$111.60,Swipe Transaction,-1615166983578079078,Port au Prince,Haiti,,5912,,Yes
1315,1,2010,7,20,03:31,$25.43,Online Transaction,-2042049018365856408,ONLINE,,,5815,,Yes
1315,1,2010,7,20,05:00,$45.63,Online Transaction,-962082848414704514,ONLINE,,,4131,,Yes
1315,1,2010,7,22,03:28,$30.08,Online Transaction,3162461869808353890,ONLINE,,,5814,,Yes
1315,1,2010,7,22,06:49,$30.16,Online Transaction,-7421093378627544099,ONLINE,,,5311,,Yes
1315,1,2010,7,22,08:55,$114.53,Online Transaction,3635551857898739641,ONLINE,,,5310,,Yes
1315,1,2010,7,23,05:58,$30.68,Online Transaction,-521141999023077663,ONLINE,,,5815,,Yes
1315,1,2010,7,23,06:55,$75.45,Online Transaction,-2165325134182579556,ONLINE,,,5311,,Yes
1315,2,2001,7,6,08:56,$1.20,Swipe Transaction,6661973303171003879,Abuja,Nigeria,,5211,,Yes
1315,2,2001,7,6,13:38,$144.60,Swipe Transaction,-2719504201580594103,Abuja,Nigeria,,5912,,Yes
1315,2,2001,7,6,14:33,$100.36,Swipe Transaction,434485859587574597,Abuja,Nigeria,,5411,,Yes
1315,2,2001,7,11,17:58,$20.87,Swipe Transaction,-7052069146128772826,Abuja,Nigeria,,5814,,Yes
1315,2,2001,7,13,11:24,$78.27,Swipe Transaction,-7823224326304466372,Abuja,Nigeria,,5310,,Yes
1315,2,2001,7,13,13:24,$52.96,Swipe Transaction,-4996280096463957437,Abuja,Nigeria,,7011,,Yes
1315,2,2001,7,18,07:29,$2.01,Swipe Transaction,-7823224326304466372,Abuja,Nigeria,,5310,,Yes
1315,2,2001,7,18,09:07,$16.85,Swipe Transaction,-112121233619748226,Abuja,Nigeria,,3509,,Yes
1315,2,2001,7,18,09:15,$336.00,Swipe Transaction,-112121233619748226,Abuja,Nigeria,,3509,,Yes
1315,2,2008,10,23,08:51,$0.19,Online Transaction,7035602569409149834,ONLINE,,,5311,,Yes
1315,2,2008,10,23,08:52,$111.13,Online Transaction,-2916542501422915698,ONLINE,,,5719,,Yes
1315,2,2008,10,23,11:14,$440.05,Online Transaction,6759623715801000040,ONLINE,,,5311,,Yes
1315,2,2008,10,24,12:09,$140.75,Online Transaction,-1396821880537214279,ONLINE,,,5816,,Yes
1315,2,2008,10,24,12:42,$72.86,Online Transaction,6759623715801000040,ONLINE,,,5311,,Yes
1315,2,2008,10,25,07:42,$41.53,Swipe Transaction,-6851047137674266544,Elmira,OR,97437.0,5310,,Yes
1315,2,2019,10,18,17:14,$4.23,Chip Transaction,-727612092139916043,Rome,Italy,,5411,,Yes
1315,2,2019,10,22,15:01,$19.93,Chip Transaction,2027553650310142703,Rome,Italy,,5541,,Yes
1315,2,2019,10,22,15:41,$11.18,Chip Transaction,-4752064311331295725,Rome,Italy,,4214,,Yes
1316,2,2019,2,1,13:01,$74.87,Chip Transaction,4573875080712571902,Rome,Italy,,5045,,Yes
1316,2,2019,2,1,13:55,$179.30,Chip Transaction,-1642303950890406395,Rome,Italy,,5912,,Yes
1316,2,2019,2,5,10:30,$5.51,Chip Transaction,-5162038175624867091,Rome,Italy,,5541,,Yes
1316,2,2019,2,7,13:41,$0.31,Chip Transaction,1799189980464955940,Rome,Italy,,5499,,Yes
1316,2,2019,2,15,15:33,$15.08,Chip Transaction,1799189980464955940,Rome,Italy,,5499,,Yes
1316,2,2019,2,16,14:47,$695.01,Chip Transaction,-8804513634474593447,Rome,Italy,,5712,,Yes
1316,2,2019,2,16,15:05,$38.04,Chip Transaction,-3158720288100679142,Rome,Italy,,5812,,Yes
1316,2,2019,2,16,15:13,$0.75,Chip Transaction,-245178307025547046,Rome,Italy,,5311,,Yes
1316,2,2019,2,22,15:18,$887.35,Chip Transaction,-8804513634474593447,Rome,Italy,,5712,,Yes
1316,2,2019,2,23,14:00,$586.21,Chip Transaction,-8804513634474593447,Rome,Italy,,5712,,Yes
1316,2,2019,3,1,10:34,$23.25,Chip Transaction,-245178307025547046,Rome,Italy,,5311,,Yes
1317,1,2006,1,18,15:26,$906.75,Swipe Transaction,860447638725616284,Algiers,Algeria,,5712,,Yes
1317,1,2006,1,19,15:01,$317.00,Swipe Transaction,-2985456613733500756,Algiers,Algeria,,7011,,Yes
1317,1,2006,1,20,13:45,$120.95,Swipe Transaction,3897876142681371300,Algiers,Algeria,,5094,,Yes
1317,1,2006,1,24,11:34,$135.90,Swipe Transaction,3897876142681371300,Algiers,Algeria,,5094,,Yes
1317,1,2016,6,12,11:13,$221.16,Online Transaction,5625828905483550857,ONLINE,,,7922,,Yes
1317,1,2016,6,12,12:38,$94.54,Online Transaction,-5581123930363301609,ONLINE,,,5311,,Yes
1317,1,2016,6,12,12:39,$216.94,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1317,1,2016,6,12,15:53,$33.08,Online Transaction,-2042049018365856408,ONLINE,,,5815,Bad CVV,Yes
1318,1,2016,1,6,09:16,$57.72,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1318,3,2015,4,12,11:12,$112.46,Swipe Transaction,5380903723461352592,Jersey City,NJ,7302.0,5651,,Yes
1318,3,2015,4,12,11:33,$11.19,Swipe Transaction,-3071790180557984312,New York,NY,10168.0,5912,,Yes
1318,3,2015,4,12,11:56,$73.52,Online Transaction,-5467922351692495955,ONLINE,,,5912,,Yes
1318,3,2015,4,12,13:58,$170.22,Swipe Transaction,-7808244913127380482,New York,NY,10005.0,5651,,Yes
1318,3,2015,4,13,12:42,$33.36,Online Transaction,3162461869808353890,ONLINE,,,5814,Bad CVV,Yes
1318,3,2015,4,13,13:39,$840.63,Online Transaction,-7421991366943579652,ONLINE,,,4411,,Yes
1318,3,2015,4,13,13:49,$33.58,Online Transaction,-2042049018365856408,ONLINE,,,5815,,Yes
1318,3,2015,4,13,14:13,$12.67,Swipe Transaction,-2751965100498519109,New York,NY,10038.0,5813,,Yes
1318,3,2015,4,13,14:54,$74.99,Online Transaction,4872340518840476610,ONLINE,,,5732,,Yes
1318,3,2015,4,13,14:58,$37.91,Online Transaction,4573875080712571902,ONLINE,,,5045,,Yes
1318,3,2015,4,14,10:19,$105.86,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1318,3,2015,4,14,10:19,$119.97,Online Transaction,-4934799694108021985,ONLINE,,,7801,,Yes
1318,3,2016,10,6,10:02,$34.72,Online Transaction,-5693635707082433953,ONLINE,,,4112,,Yes
1318,3,2016,10,6,10:23,$443.45,Swipe Transaction,3598662250356862282,New York,NY,10030.0,5300,,Yes
1318,3,2016,10,6,10:34,$115.53,Online Transaction,1839636615252322303,ONLINE,,,3000,,Yes
1319,0,2006,5,16,09:42,$7.48,Swipe Transaction,-5467922351692495955,Oakland,MI,48363.0,5912,,Yes
1319,0,2006,5,16,11:45,$35.02,Swipe Transaction,8919682822789039434,Wyandotte,MI,48192.0,5814,Insufficient Balance,Yes
1319,0,2006,5,16,18:40,$20.44,Swipe Transaction,-4260664109785309441,Louisville,KY,40208.0,7802,,Yes
1319,0,2006,5,18,10:40,$16.89,Swipe Transaction,-245178307025547046,Redford,MI,48240.0,5311,,Yes
1319,0,2006,5,18,11:54,$13.62,Swipe Transaction,3414527459579106770,Erie,MI,48133.0,5651,,Yes
1319,0,2006,5,18,11:57,$0.21,Swipe Transaction,-8656649097273945783,Detroit,MI,48221.0,7832,,Yes
1319,0,2006,5,18,17:13,$406.03,Swipe Transaction,-558490004391330221,Ann Arbor,MI,48105.0,4899,,Yes
1319,0,2006,5,18,17:14,$275.34,Swipe Transaction,4883173996838070205,Eastpointe,MI,48021.0,5712,Bad PIN,Yes
1319,0,2006,5,23,11:54,$45.28,Swipe Transaction,-5476966211934547854,Grosse Pointe,MI,48236.0,4121,,Yes
1319,0,2016,6,12,10:11,$393.00,Online Transaction,8401864105406790993,ONLINE,,,3006,,Yes
1319,0,2016,6,12,10:29,$56.06,Online Transaction,-2875772643906070090,ONLINE,,,5310,,Yes
1319,0,2016,6,12,13:48,$90.74,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1319,0,2016,6,12,13:56,$2.33,Online Transaction,-7421093378627544099,ONLINE,,,5311,,Yes
1319,1,2015,4,19,09:00,$70.87,Chip Transaction,-951963934240874434,Detroit,MI,48215.0,5812,,Yes
1319,1,2015,4,19,09:44,$126.25,Swipe Transaction,4943882456884702928,Hamtramck,MI,48212.0,5310,,Yes
1319,1,2015,4,19,09:56,$195.30,Online Transaction,3635551857898739641,ONLINE,,,5310,,Yes
1319,1,2015,4,19,10:26,$387.39,Online Transaction,-2165325134182579556,ONLINE,,,5311,,Yes
1319,1,2015,4,19,10:54,$216.83,Online Transaction,2884193360641017720,ONLINE,,,5311,Bad CVV,Yes
1319,1,2015,4,19,13:28,$30.42,Swipe Transaction,3909240120827002844,Detroit,MI,48221.0,5921,,Yes
1319,1,2015,4,19,13:36,$3.96,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1319,1,2015,4,19,13:44,$268.07,Chip Transaction,4670772484720951950,Hamtramck,MI,48212.0,5712,,Yes
1319,1,2016,5,12,11:44,$145.25,Online Transaction,5625828905483550857,ONLINE,,,7922,,Yes
1319,1,2016,5,12,13:07,$45.49,Online Transaction,3414527459579106770,ONLINE,,,5651,,Yes
1320,2,2016,7,3,12:07,$76.61,Online Transaction,-4956618006720593695,ONLINE,,,5193,,Yes
1320,2,2016,7,3,12:23,$82.41,Online Transaction,1698045825511338540,ONLINE,,,7922,,Yes
1320,2,2016,7,3,13:01,$151.77,Online Transaction,5753024633661164610,ONLINE,,,5311,,Yes
1320,2,2016,7,3,13:21,$106.32,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1320,4,2000,1,8,11:37,$82.75,Swipe Transaction,2073788812647886305,Mexico City,Mexico,,5921,,Yes
1320,4,2000,1,9,16:25,$275.99,Swipe Transaction,-8838110647460875444,Mexico City,Mexico,,5094,,Yes
1320,4,2000,1,10,16:57,$0.96,Swipe Transaction,-2916542501422915698,Mexico City,Mexico,,5719,,Yes
1320,4,2000,1,12,11:22,$295.18,Swipe Transaction,-3395538998277081094,Mexico City,Mexico,,5311,,Yes
1320,4,2001,3,16,14:15,$75.46,Swipe Transaction,-6268696014554094643,Mexico City,Mexico,,5912,,Yes
1320,4,2001,3,16,15:29,$2.99,Swipe Transaction,5774328053313854202,Mexico City,Mexico,,5310,,Yes
1320,4,2001,3,17,09:39,$50.53,Swipe Transaction,3639123430068731390,Mexico City,Mexico,,5814,,Yes
1320,4,2001,3,21,14:47,$23.53,Swipe Transaction,-5162038175624867091,Mexico City,Mexico,,5541,,Yes
1320,4,2001,3,23,17:16,$0.19,Swipe Transaction,1799189980464955940,Mexico City,Mexico,,5499,,Yes
1320,4,2001,3,24,14:30,$58.66,Swipe Transaction,-727612092139916043,Mexico City,Mexico,,5411,,Yes
1320,4,2001,3,24,14:35,$3.87,Swipe Transaction,-3943656582743129537,Mexico City,Mexico,,5712,,Yes
1320,5,2006,6,9,11:05,$34.41,Swipe Transaction,4800412616851298935,Algiers,Algeria,,7210,Insufficient Balance,Yes
1320,5,2006,6,13,08:51,$458.38,Swipe Transaction,3897876142681371300,Algiers,Algeria,,5094,,Yes
1320,5,2006,6,16,11:56,$172.24,Swipe Transaction,860447638725616284,Algiers,Algeria,,5712,,Yes
1320,5,2006,7,6,15:50,$66.36,Swipe Transaction,-5478737865147870342,Algiers,Algeria,,5411,,Yes
1320,5,2006,7,8,14:33,$1.15,Swipe Transaction,985550334332641081,Algiers,Algeria,,5812,,Yes
1320,5,2015,5,11,09:24,$208.68,Online Transaction,4872340518840476610,ONLINE,,,5732,,Yes
1320,5,2015,5,11,16:46,$42.29,Online Transaction,6042526206085641250,ONLINE,,,5912,,Yes
1320,5,2015,5,12,09:01,$20.20,Online Transaction,-3265671264153192329,ONLINE,,,7832,,Yes
1320,5,2015,5,12,16:48,$109.06,Online Transaction,1913477460590765860,ONLINE,,,5300,,Yes
1320,5,2015,5,13,10:47,$91.02,Online Transaction,-543251973251703900,ONLINE,,,5977,,Yes
1320,5,2015,5,13,17:28,$51.01,Online Transaction,-5467922351692495955,ONLINE,,,5912,,Yes
1320,5,2019,7,30,10:48,$27.07,Chip Transaction,6998358937427405121,Rome,Italy,,5411,,Yes
1320,5,2019,8,1,12:39,$188.22,Chip Transaction,-112121233619748226,Rome,Italy,,3509,,Yes
1320,5,2019,8,1,12:49,$132.00,Chip Transaction,-112121233619748226,Rome,Italy,,3509,,Yes
1320,5,2019,8,2,15:48,$34.57,Chip Transaction,3017176960763408508,Rome,Italy,,5921,,Yes
1320,5,2019,8,2,16:50,$0.39,Chip Transaction,6998358937427405121,Rome,Italy,,5411,,Yes
1320,5,2019,8,6,15:29,$1.41,Chip Transaction,6998358937427405121,Rome,Italy,,5411,,Yes
1320,5,2019,8,6,17:59,$21.64,Chip Transaction,7069584154815291371,Rome,Italy,,5812,,Yes
1320,5,2019,8,8,16:42,$1.80,Chip Transaction,-3158720288100679142,Rome,Italy,,5812,,Yes
1320,5,2019,8,8,18:23,$0.16,Chip Transaction,-4752064311331295725,Rome,Italy,,4214,,Yes
1322,0,2015,12,16,10:17,$18.97,Online Transaction,-7146670748125200898,ONLINE,,,5970,,Yes
1322,1,2010,10,14,03:10,$0.99,Online Transaction,2884193360641017720,ONLINE,,,5311,,Yes
1322,1,2010,10,14,05:06,$45.66,Online Transaction,6621275923246397337,ONLINE,,,5814,,Yes
1322,1,2010,10,14,07:05,$13.62,Online Transaction,3189517333335617109,ONLINE,,,5311,,Yes
1322,1,2010,10,14,11:26,$230.82,Online Transaction,-6761066196029841443,ONLINE,,,5310,,Yes
1322,1,2010,10,15,08:46,$3.30,Online Transaction,-7421093378627544099,ONLINE,,,5311,,Yes
1322,1,2010,10,15,12:34,$133.35,Online Transaction,-3220758452254689706,ONLINE,,,5311,,Yes
1322,1,2010,10,15,12:49,$98.31,Online Transaction,-4317138273541964845,ONLINE,,,5211,,Yes
1322,1,2010,10,17,08:47,$240.41,Online Transaction,-3220758452254689706,ONLINE,,,5311,,Yes
1322,1,2010,10,17,08:59,$156.00,Online Transaction,4872340518840476610,ONLINE,,,5732,,Yes
1322,1,2010,10,17,10:44,$123.59,Swipe Transaction,5322464693196664959,Port au Prince,Haiti,,5411,,Yes
1322,1,2010,10,17,10:45,$115.35,Online Transaction,6661973303171003879,ONLINE,,,5211,,Yes
1322,1,2010,10,17,11:18,$17.68,Online Transaction,4113327641666371223,ONLINE,,,5814,,Yes
1323,1,2016,5,24,10:04,$82.95,Online Transaction,4645744106416199425,ONLINE,,,7996,,Yes
1323,1,2016,5,24,10:58,$73.50,Online Transaction,-5624843686576836279,ONLINE,,,7832,,Yes
1323,1,2018,3,29,11:39,$69.16,Chip Transaction,-245178307025547046,Rome,Italy,,5311,,Yes
1323,1,2018,4,2,16:23,$25.58,Chip Transaction,3189517333335617109,Rome,Italy,,5311,,Yes
1323,1,2018,4,2,18:00,$41.04,Chip Transaction,3189517333335617109,Rome,Italy,,5311,,Yes
1323,1,2018,4,2,19:05,$97.39,Chip Transaction,-8405285785047681224,Rome,Italy,,5651,,Yes
1323,1,2018,4,2,19:49,$23.76,Chip Transaction,-245178307025547046,Rome,Italy,,5311,,Yes
1323,1,2018,4,5,11:51,$108.35,Chip Transaction,-8830141029664022553,Rome,Italy,,5211,,Yes
1323,1,2018,4,5,13:34,$143.43,Chip Transaction,-1642303950890406395,Rome,Italy,,5912,,Yes
1323,1,2018,4,11,19:11,$68.93,Chip Transaction,590183032319022035,Rome,Italy,,5094,,Yes
1323,1,2018,4,12,14:19,$5.76,Chip Transaction,-3395538998277081094,Rome,Italy,,5311,,Yes
1323,1,2019,2,12,16:49,$62.00,Chip Transaction,-1288082279022882052,Rome,Italy,,5499,,Yes
1323,1,2019,2,12,16:55,$38.24,Chip Transaction,-245178307025547046,Rome,Italy,,5311,,Yes
1323,1,2019,2,14,19:24,$2.94,Chip Transaction,9057735476014445185,Rome,Italy,,5311,,Yes
1323,1,2019,2,14,19:27,$18.78,Chip Transaction,-8804513634474593447,Rome,Italy,,5712,,Yes
1323,1,2019,2,16,10:48,$240.98,Chip Transaction,2027553650310142703,Rome,Italy,,5541,,Yes
1323,1,2019,2,19,14:53,$5.49,Chip Transaction,6998358937427405121,Rome,Italy,,5411,,Yes
1323,1,2019,2,21,14:25,$31.36,Chip Transaction,-7518699381024305844,Rome,Italy,,5813,,Yes
1323,1,2019,2,22,17:01,$9.04,Chip Transaction,-3395538998277081094,Rome,Italy,,5311,,Yes
1323,1,2019,2,23,15:14,$14.19,Chip Transaction,5507353000713503121,Rome,Italy,,4121,,Yes
1323,1,2019,2,26,10:42,$36.10,Chip Transaction,3189517333335617109,Rome,Italy,,5311,,Yes
1323,2,2008,7,7,08:09,$9.48,Online Transaction,-6761066196029841443,ONLINE,,,5310,,Yes
1323,2,2008,7,7,08:22,$239.93,Online Transaction,-3220758452254689706,ONLINE,,,5311,,Yes
1323,2,2012,7,21,14:44,$165.24,Online Transaction,-5904116920141006298,ONLINE,,,5719,,Yes
1323,2,2012,7,21,14:46,$42.99,Swipe Transaction,4191034540970863667,Intercession City,FL,33848.0,5300,,Yes
1323,2,2012,7,21,19:21,$117.23,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1323,2,2012,7,22,13:37,$133.61,Online Transaction,6759623715801000040,ONLINE,,,5311,,Yes
1323,2,2012,7,22,13:41,$77.85,Online Transaction,8099188931555596779,ONLINE,,,7996,,Yes
1323,2,2012,7,22,17:54,$8.74,Online Transaction,-6761066196029841443,ONLINE,,,5310,,Yes
1324,0,2019,5,21,11:10,$8.54,Chip Transaction,6998358937427405121,Rome,Italy,,5411,,Yes
1324,0,2019,5,24,14:07,$92.92,Chip Transaction,2919745757515313025,Rome,Italy,,5932,,Yes
1324,0,2019,5,25,13:11,$83.12,Chip Transaction,-1642303950890406395,Rome,Italy,,5912,,Yes
1324,0,2019,5,30,16:34,$8.05,Chip Transaction,-3158720288100679142,Rome,Italy,,5812,,Yes
1324,0,2019,5,30,19:19,$0.10,Chip Transaction,-1642303950890406395,Rome,Italy,,5912,,Yes
1324,0,2019,5,31,10:56,$81.22,Chip Transaction,9057735476014445185,Rome,Italy,,5311,,Yes
1324,0,2019,5,31,14:23,$14.34,Chip Transaction,3189517333335617109,Rome,Italy,,5311,,Yes
1324,0,2019,6,4,18:54,$2.88,Chip Transaction,6051395022895754231,Rome,Italy,,5310,,Yes
1324,0,2019,6,13,14:02,$94.00,Chip Transaction,2027553650310142703,Rome,Italy,,5541,,Yes
1324,0,2019,6,13,14:27,$-94.00,Chip Transaction,2027553650310142703,Rome,Italy,,5541,,Yes
1324,0,2019,6,13,16:40,$7.97,Chip Transaction,7069584154815291371,Rome,Italy,,5812,,Yes
1324,0,2019,6,13,16:53,$53.59,Chip Transaction,6051395022895754231,Rome,Italy,,5310,,Yes
1324,0,2019,6,18,12:11,$37.23,Chip Transaction,9057735476014445185,Rome,Italy,,5311,,Yes
1324,0,2019,6,18,13:28,$15.00,Chip Transaction,-1642303950890406395,Rome,Italy,,5912,,Yes
1324,0,2019,6,18,14:12,$97.38,Chip Transaction,7488618388847074803,Rome,Italy,,5651,,Yes
1324,0,2019,6,20,12:17,$110.98,Chip Transaction,-8405285785047681224,Rome,Italy,,5651,,Yes
1324,0,2019,6,22,16:05,$21.06,Chip Transaction,590183032319022035,Rome,Italy,,5094,,Yes
1324,0,2019,6,22,18:06,$67.69,Chip Transaction,9057735476014445185,Rome,Italy,,5311,,Yes
1324,1,2004,7,19,10:10,$405.00,Swipe Transaction,-6161792371494728879,Istanbul,Turkey,,3389,,Yes
1324,1,2004,7,19,16:01,$879.99,Swipe Transaction,1715299929786123066,Istanbul,Turkey,,3722,,Yes
1324,1,2004,7,20,01:43,$63.27,Online Transaction,-5904116920141006298,ONLINE,,,5719,,Yes
1324,1,2004,7,21,07:52,$29.27,Online Transaction,1913477460590765860,ONLINE,,,5300,,Yes
1324,1,2004,7,21,12:44,$732.82,Swipe Transaction,483490033258680568,Istanbul,Turkey,,3504,,Yes
1324,1,2008,9,15,15:04,$109.13,Online Transaction,-2042049018365856408,ONLINE,,,5815,,Yes
1324,1,2008,9,18,09:04,$16.58,Swipe Transaction,-787090305320116177,Mcallen,TX,78502.0,7542,,Yes
1324,1,2008,9,18,09:38,$15.55,Online Transaction,9057735476014445185,ONLINE,,,5311,,Yes
1324,1,2008,12,28,08:30,$274.13,Online Transaction,-3650057525483423997,ONLINE,,,3007,,Yes
1324,1,2008,12,28,10:00,$45.35,Online Transaction,6759623715801000040,ONLINE,,,5311,,Yes
1324,1,2008,12,28,10:20,$12.03,Online Transaction,6638733030674458413,ONLINE,,,5732,,Yes
1324,1,2008,12,29,07:35,$3.81,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1324,1,2008,12,29,08:06,$290.19,Online Transaction,6638733030674458413,ONLINE,,,5732,,Yes
1324,1,2008,12,29,09:01,$65.72,Online Transaction,-521141999023077663,ONLINE,,,5815,,Yes
1324,1,2008,12,29,09:14,$25.19,Swipe Transaction,-8831919204343907525,Alamo,TX,78516.0,5921,,Yes
1324,1,2009,1,3,09:40,$39.88,Online Transaction,6661973303171003879,ONLINE,,,5211,,Yes
1324,2,2015,5,3,11:54,$151.31,Online Transaction,5625828905483550857,ONLINE,,,7922,,Yes
1324,2,2015,5,3,15:38,$146.34,Online Transaction,-1595532449701720589,ONLINE,,,3005,,Yes
1324,2,2015,5,3,15:48,$94.35,Online Transaction,1913477460590765860,ONLINE,,,5300,,Yes
1324,2,2015,5,3,17:26,$332.72,Swipe Transaction,1547995398705325963,Midland,TX,79703.0,8062,,Yes
1324,2,2015,5,4,10:01,$1.56,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1324,2,2015,5,4,12:13,$41.21,Chip Transaction,-2098821304334481862,Donna,TX,78537.0,5300,,Yes
1324,2,2015,5,4,15:40,$7.10,Online Transaction,1670884829620747872,ONLINE,,,5814,,Yes
1324,2,2015,5,4,15:55,$56.06,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1324,2,2015,5,4,16:02,$69.00,Online Transaction,-2042049018365856408,ONLINE,,,5815,,Yes
1324,2,2015,5,5,16:01,$436.00,Online Transaction,190253443608377572,ONLINE,,,3359,,Yes
1324,2,2015,5,5,16:15,$41.84,Online Transaction,-7421093378627544099,ONLINE,,,5311,,Yes
1324,2,2015,5,6,13:33,$149.32,Online Transaction,8099188931555596779,ONLINE,,,7996,,Yes
1324,2,2015,5,6,14:14,$10.18,Online Transaction,-7421093378627544099,ONLINE,,,5311,,Yes
1324,2,2015,5,6,14:17,$138.11,Online Transaction,-3220758452254689706,ONLINE,,,5311,,Yes
1324,2,2015,5,7,13:31,$-436.00,Online Transaction,190253443608377572,ONLINE,,,3359,,Yes
1324,2,2015,5,7,13:33,$213.91,Online Transaction,190253443608377572,ONLINE,,,3359,,Yes
1324,2,2015,5,8,13:31,$2.07,Online Transaction,7035602569409149834,ONLINE,,,5311,,Yes
1324,2,2018,2,23,17:20,$21.02,Chip Transaction,2027553650310142703,Rome,Italy,,5541,,Yes
1324,2,2018,2,26,12:00,$16.65,Chip Transaction,2027553650310142703,Rome,Italy,,5541,,Yes
1324,2,2018,2,28,10:36,$6.05,Chip Transaction,2919745757515313025,Rome,Italy,,5932,,Yes
1324,2,2018,2,28,13:50,$177.27,Chip Transaction,7069584154815291371,Rome,Italy,,5812,,Yes
1324,2,2018,3,1,15:27,$6.10,Chip Transaction,-727612092139916043,Rome,Italy,,5411,,Yes
1324,2,2018,3,2,16:46,$68.40,Chip Transaction,7488618388847074803,Rome,Italy,,5651,,Yes
1324,2,2018,3,2,17:18,$119.53,Chip Transaction,-8900946238541749613,Rome,Italy,,5621,,Yes
1324,2,2018,3,5,19:32,$366.00,Chip Transaction,190253443608377572,Rome,Italy,,3359,,Yes
1324,2,2018,3,5,19:46,$65.87,Chip Transaction,190253443608377572,Rome,Italy,,3359,,Yes
1324,2,2018,3,10,12:26,$-366.00,Chip Transaction,190253443608377572,Rome,Italy,,3359,,Yes
1325,0,2008,8,25,09:07,$9.15,Online Transaction,1913477460590765860,ONLINE,,,5300,,Yes
